log	filename	manifest	status	throughput
slurm-9721724_37.out	HG03654.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	./manifest_9721724_37.csv	0	74.0MiB/s
slurm-9721724_38.out	HG00272.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam	./manifest_9721724_38.csv	0	88.9MiB/s
slurm-9721724_39.out	NA18970.lymph.m84203_240819_194908_s1-m84203_240819_214831_s2.flnc.bam	./manifest_9721724_39.csv	1	
slurm-9721724_3.out	NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam	./manifest_9721724_3.csv	0	56.1MiB/s
slurm-9721724_40.out	HG04157.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_40.csv	0	65.4MiB/s
slurm-9721724_41.out	HG02583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam	./manifest_9721724_41.csv	0	84.5MiB/s
slurm-9721724_42.out	HG03270.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam	./manifest_9721724_42.csv	0	88.2MiB/s
slurm-9721724_43.out	HG01150.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	./manifest_9721724_43.csv	1	
slurm-9721724_44.out	HG00321.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam	./manifest_9721724_44.csv	1	
slurm-9721724_45.out	HG00329.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam	./manifest_9721724_45.csv	1	
slurm-9721724_46.out	NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam	./manifest_9721724_46.csv	1	
slurm-9721724_47.out	NA21102.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	./manifest_9721724_47.csv	0	84.5MiB/s
slurm-9721724_48.out	HG01891.lymph.m84081_240712_194046_s2-m84081_240717_095021_s3.flnc.bam	./manifest_9721724_48.csv	0	63.5MiB/s
slurm-9721724_49.out	HG02922.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam	./manifest_9721724_49.csv	0	87.6MiB/s
slurm-9721724_4.out	HG00609.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_4.csv	0	73.8MiB/s
slurm-9721724_50.out	HG03874.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam	./manifest_9721724_50.csv	0	62.5MiB/s
slurm-9721724_51.out	HG01784.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_51.csv	1	
slurm-9721724_52.out	NA19185.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	./manifest_9721724_52.csv	0	86.8MiB/s
slurm-9721724_53.out	NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_53.csv	1	
slurm-9721724_54.out	HG02630.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	./manifest_9721724_54.csv	1	
slurm-9721724_55.out	HG01981.lymph.m84081_240715_235807_s3-m84081_240716_015737_s4.flnc.bam	./manifest_9721724_55.csv	1	
slurm-9721724_56.out	HG03831.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam	./manifest_9721724_56.csv	1	
slurm-9721724_57.out	HG01530.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_57.csv	0	50.1MiB/s
slurm-9721724_58.out	HG00706.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam	./manifest_9721724_58.csv	1	
slurm-9721724_59.out	HG03195.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam	./manifest_9721724_59.csv	1	
slurm-9721724_5.out	NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam	./manifest_9721724_5.csv	0	86.4MiB/s
slurm-9721724_60.out	HG00544.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam	./manifest_9721724_60.csv	1	
slurm-9721724_61.out	NA18971.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	./manifest_9721724_61.csv	0	78.5MiB/s
