log	filename	manifest	status	throughput
s3_transfer_9704185_150.log	06_28_22_R941_HG00323_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_150.csv	0	81.8MiB/s
s3_transfer_9704185_151.log	06_28_22_R941_HG00323_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_151.csv	0	83.3MiB/s
s3_transfer_9704185_152.log	06_28_22_R941_GM18747_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_152.csv	0	71.5MiB/s
s3_transfer_9704185_153.log	06_28_22_R941_GM18747_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_153.csv	0	69.7MiB/s
s3_transfer_9704185_154.log	06_28_22_R941_GM18747_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_154.csv	0	30.5MiB/s
s3_transfer_9704185_155.log	10_10_23_R1041_HPRC_NA18565_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_155.csv	0	87.8MiB/s
s3_transfer_9704185_156.log	10_10_23_R1041_HPRC_NA18565_6_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_156.csv	0	32.2MiB/s
s3_transfer_9704185_157.log	10_10_23_R1041_HPRC_NA18565_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_157.csv	0	46.6MiB/s
s3_transfer_9704185_158.log	10_10_23_R1041_HPRC_NA18565_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_158.csv	0	70.3MiB/s
s3_transfer_9704185_159.log	10_10_23_R1041_HPRC_NA18565_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_159.csv	0	41.6MiB/s
s3_transfer_9704185_15.log	06_28_22_R941_GM18971_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_15.csv	0	79.5MiB/s
s3_transfer_9704185_160.log	10_10_23_R1041_HPRC_NA18565_5_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_160.csv	0	71.3MiB/s
s3_transfer_9704185_161.log	10_24_23_R1041_HPRC_HG03521_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_161.csv	0	35.3MiB/s
s3_transfer_9704185_162.log	10_24_23_R1041_HPRC_HG03521_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_162.csv	0	70.6MiB/s
s3_transfer_9704185_163.log	10_24_23_R1041_HPRC_HG03521_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_163.csv	0	78.9MiB/s
s3_transfer_9704185_164.log	09_27_2022_R941_HG03742_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_164.csv	0	89.9MiB/s
s3_transfer_9704185_165.log	09_27_2022_R941_HG03742_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_165.csv	0	84.7MiB/s
s3_transfer_9704185_166.log	09_27_2022_R941_HG03742_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_166.csv	0	85.6MiB/s
s3_transfer_9704185_167.log	12_08_21_R941_HG02027_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_167.csv	0	77.0MiB/s
s3_transfer_9704185_168.log	12_08_21_R941_HG02027_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_168.csv	0	35.4MiB/s
s3_transfer_9704185_169.log	12_08_21_R941_HG02027_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_169.csv	0	82.4MiB/s
s3_transfer_9704185_16.log	06_28_22_R941_GM18971_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_16.csv	0	80.4MiB/s
s3_transfer_9704185_170.log	12_12_23_R1041_HPRC_NA21093_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_170.csv	0	77.5MiB/s
s3_transfer_9704185_171.log	12_12_23_R1041_HPRC_NA21093_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_171.csv	0	86.1MiB/s
s3_transfer_9704185_172.log	12_12_23_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_172.csv	0	82.9MiB/s
s3_transfer_9704185_173.log	01_23_24_R1041_HPRC_NA21093_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_173.csv	0	80.1MiB/s
s3_transfer_9704185_174.log	08_10_21_R941_HG01099_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_174.csv	0	34.1MiB/s
s3_transfer_9704185_175.log	08_10_21_R941_HG01099_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_175.csv	0	36.3MiB/s
s3_transfer_9704185_176.log	08_10_21_R941_HG01099_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_176.csv	0	80.9MiB/s
s3_transfer_9704185_177.log	12_12_23_R1041_HPRC_HG02178_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_177.csv	0	83.1MiB/s
s3_transfer_9704185_178.log	12_12_23_R1041_HPRC_HG02178_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_178.csv	0	80.7MiB/s
s3_transfer_9704185_179.log	12_12_23_R1041_HPRC_HG02178_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_179.csv	0	47.1MiB/s
s3_transfer_9704185_17.log	07_20_21_R941_HG02668_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_17.csv	0	40.4MiB/s
s3_transfer_9704185_180.log	12_05_23_R1041_HPRC_NA19036_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_180.csv	0	85.1MiB/s
s3_transfer_9704185_181.log	01_23_24_R1041_HPRC_NA19036_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_181.csv	0	40.6MiB/s
s3_transfer_9704185_182.log	12_05_23_R1041_HPRC_NA19036_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_182.csv	0	34.5MiB/s
s3_transfer_9704185_183.log	01_23_24_R1041_HPRC_NA19036_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_183.csv	0	85.7MiB/s
s3_transfer_9704185_184.log	12_05_23_R1041_HPRC_NA19036_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_184.csv	0	41.7MiB/s
s3_transfer_9704185_185.log	01_23_24_R1041_HPRC_NA19036_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_185.csv	0	41.6MiB/s
s3_transfer_9704185_186.log	09_14_22_R941_GM20752_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_186.csv	0	42.0MiB/s
s3_transfer_9704185_187.log	09_14_22_R941_GM20752_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_187.csv	0	53.3MiB/s
s3_transfer_9704185_188.log	09_14_22_R941_GM20752_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_188.csv	0	88.0MiB/s
s3_transfer_9704185_189.log	07_20_21_R941_HG03942_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_189.csv	0	27.0MiB/s
s3_transfer_9704185_18.log	07_20_21_R941_HG02668_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_18.csv	0	85.5MiB/s
s3_transfer_9704185_190.log	07_20_21_R941_HG03942_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_190.csv	0	43.1MiB/s
s3_transfer_9704185_191.log	07_20_21_R941_HG03942_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_191.csv	0	90.7MiB/s
s3_transfer_9704185_192.log	11_7_23_R1041_HPRC_HG00321_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_192.csv	0	89.7MiB/s
s3_transfer_9704185_193.log	11_7_23_R1041_HPRC_HG00321_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_193.csv	0	25.8MiB/s
