log	filename	manifest	status	throughput
s3_transfer_9714256_183.log	HG03369.final.cram	./manifest_9714256_183.csv	0	81.3MiB/s
s3_transfer_9714256_184.log	HG02148.final.cram	./manifest_9714256_184.csv	0	87.7MiB/s
s3_transfer_9714256_185.log	NA19338.final.cram	./manifest_9714256_185.csv	0	80.3MiB/s
s3_transfer_9714256_186.log	HG01928.final.cram	./manifest_9714256_186.csv	0	44.3MiB/s
s3_transfer_9714256_187.log	NA19087.final.cram	./manifest_9714256_187.csv	0	40.6MiB/s
s3_transfer_9714256_188.log	NA19185.final.cram	./manifest_9714256_188.csv	0	43.0MiB/s
s3_transfer_9714256_189.log	NA18747.final.cram	./manifest_9714256_189.csv	0	42.5MiB/s
s3_transfer_9714256_18.log	HG04160.final.cram	./manifest_9714256_18.csv	0	17.6MiB/s
s3_transfer_9714256_190.log	HG03927.final.cram	./manifest_9714256_190.csv	0	83.9MiB/s
s3_transfer_9714256_191.log	HG03710.final.cram	./manifest_9714256_191.csv	0	87.2MiB/s
s3_transfer_9714256_192.log	HG03139.final.cram	./manifest_9714256_192.csv	0	76.2MiB/s
s3_transfer_9714256_193.log	HG01530.final.cram	./manifest_9714256_193.csv	0	48.1MiB/s
s3_transfer_9714256_194.log	HG02273.final.cram	./manifest_9714256_194.csv	0	81.5MiB/s
s3_transfer_9714256_195.log	HG00099.final.cram	./manifest_9714256_195.csv	0	86.6MiB/s
s3_transfer_9714256_196.log	HG03041.final.cram	./manifest_9714256_196.csv	0	83.8MiB/s
s3_transfer_9714256_197.log	HG00146.final.cram	./manifest_9714256_197.csv	0	72.9MiB/s
s3_transfer_9714256_198.log	NA19443.final.cram	./manifest_9714256_198.csv	0	86.0MiB/s
s3_transfer_9714256_199.log	HG01884.final.cram	./manifest_9714256_199.csv	0	86.4MiB/s
s3_transfer_9714256_19.log	HG04204.final.cram	./manifest_9714256_19.csv	0	19.1MiB/s
s3_transfer_9714256_1.log	HG00128.final.cram	./manifest_9714256_1.csv	0	24.3MiB/s
s3_transfer_9714256_200.log	HG01978.final.cram	./manifest_9714256_200.csv	0	65.9MiB/s
s3_transfer_9714256_20.log	HG00320.final.cram	./manifest_9714256_20.csv	0	80.0MiB/s
s3_transfer_9714256_21.log	HG02178.final.cram	./manifest_9714256_21.csv	0	54.5MiB/s
s3_transfer_9714256_22.log	NA19159.final.cram	./manifest_9714256_22.csv	0	75.9MiB/s
s3_transfer_9714256_23.log	NA18620.final.cram	./manifest_9714256_23.csv	0	70.8MiB/s
s3_transfer_9714256_24.log	HG02056.final.cram	./manifest_9714256_24.csv	0	68.2MiB/s
s3_transfer_9714256_25.log	HG03784.final.cram	./manifest_9714256_25.csv	0	70.7MiB/s
s3_transfer_9714256_26.log	HG03516.final.cram	./manifest_9714256_26.csv	0	73.9MiB/s
s3_transfer_9714256_27.log	NA20827.final.cram	./manifest_9714256_27.csv	0	73.2MiB/s
s3_transfer_9714256_28.log	HG00321.final.cram	./manifest_9714256_28.csv	0	78.1MiB/s
s3_transfer_9714256_29.log	HG03834.final.cram	./manifest_9714256_29.csv	0	68.5MiB/s
s3_transfer_9714256_2.log	HG03874.final.cram	./manifest_9714256_2.csv	0	36.1MiB/s
s3_transfer_9714256_30.log	HG02258.final.cram	./manifest_9714256_30.csv	0	75.1MiB/s
s3_transfer_9714256_31.log	HG01960.final.cram	./manifest_9714256_31.csv	0	30.6MiB/s
s3_transfer_9714256_32.log	HG00253.final.cram	./manifest_9714256_32.csv	0	84.7MiB/s
s3_transfer_9714256_33.log	HG00609.final.cram	./manifest_9714256_33.csv	0	79.0MiB/s
s3_transfer_9714256_34.log	NA18505.final.cram	./manifest_9714256_34.csv	0	78.5MiB/s
s3_transfer_9714256_35.log	NA20799.final.cram	./manifest_9714256_35.csv	0	33.0MiB/s
s3_transfer_9714256_36.log	HG02027.final.cram	./manifest_9714256_36.csv	0	27.1MiB/s
s3_transfer_9714256_37.log	HG03579.final.cram	./manifest_9714256_37.csv	0	81.4MiB/s
s3_transfer_9714256_38.log	HG02735.final.cram	./manifest_9714256_38.csv	0	29.0MiB/s
