log	filename	manifest	status	throughput
s3_transfer_9641371_195.log	m64043_200620_173220.ccs.bam	./manifest_9641371_195.csv	0	62.7MiB/s
s3_transfer_9641371_196.log	m64043_200621_234442.ccs.bam	./manifest_9641371_196.csv	0	62.0MiB/s
s3_transfer_9641371_197.log	m64043_200623_060946.ccs.bam	./manifest_9641371_197.csv	0	61.0MiB/s
s3_transfer_9641371_198.log	m84081_231222_081401_s1.hifi_reads.bc2022.bam	./manifest_9641371_198.csv	0	68.6MiB/s
s3_transfer_9641371_199.log	m84081_231222_101332_s2.hifi_reads.bc2022.bam	./manifest_9641371_199.csv	0	64.1MiB/s
s3_transfer_9641371_19.log	m84081_230624_210225_s2.hifi_reads.bc1016.bam	./manifest_9641371_19.csv	0	86.1MiB/s
s3_transfer_9641371_1.log	m84046_230707_202610_s3.hifi_reads.default.bam	./manifest_9641371_1.csv	0	44.2MiB/s
s3_transfer_9641371_200.log	m84081_231222_121301_s3.hifi_reads.bc2022.bam	./manifest_9641371_200.csv	0	59.0MiB/s
s3_transfer_9641371_201.log	m84081_231222_141231_s4.hifi_reads.bc2022.bam	./manifest_9641371_201.csv	0	62.0MiB/s
s3_transfer_9641371_202.log	m64043_200612_200936.ccs.bam	./manifest_9641371_202.csv	0	75.0MiB/s
s3_transfer_9641371_203.log	m64043_200614_191756.ccs.bam	./manifest_9641371_203.csv	0	81.9MiB/s
s3_transfer_9641371_204.log	m64043_200616_013031.ccs.bam	./manifest_9641371_204.csv	0	84.9MiB/s
s3_transfer_9641371_205.log	m64043_200617_075530.ccs.bam	./manifest_9641371_205.csv	0	82.1MiB/s
s3_transfer_9641371_206.log	m84081_231222_081401_s1.hifi_reads.bc2029.bam	./manifest_9641371_206.csv	0	85.5MiB/s
s3_transfer_9641371_207.log	m84081_231222_101332_s2.hifi_reads.bc2029.bam	./manifest_9641371_207.csv	0	59.4MiB/s
s3_transfer_9641371_208.log	m84081_231222_121301_s3.hifi_reads.bc2029.bam	./manifest_9641371_208.csv	0	60.4MiB/s
s3_transfer_9641371_209.log	m84081_231222_141231_s4.hifi_reads.bc2029.bam	./manifest_9641371_209.csv	0	80.2MiB/s
s3_transfer_9641371_20.log	m84081_230624_213331_s3.hifi_reads.bc1016.bam	./manifest_9641371_20.csv	0	81.8MiB/s
s3_transfer_9641371_210.log	m64136_200612_201033.ccs.bam	./manifest_9641371_210.csv	0	84.2MiB/s
s3_transfer_9641371_211.log	m64136_200614_192134.ccs.bam	./manifest_9641371_211.csv	0	83.6MiB/s
s3_transfer_9641371_212.log	m64136_200616_013426.ccs.bam	./manifest_9641371_212.csv	0	82.3MiB/s
s3_transfer_9641371_213.log	m64136_200617_080019.ccs.bam	./manifest_9641371_213.csv	0	60.1MiB/s
s3_transfer_9641371_214.log	m84081_231222_081401_s1.hifi_reads.bc2021.bam	./manifest_9641371_214.csv	0	78.2MiB/s
s3_transfer_9641371_215.log	m84081_231222_101332_s2.hifi_reads.bc2021.bam	./manifest_9641371_215.csv	0	84.9MiB/s
s3_transfer_9641371_216.log	m84081_231222_121301_s3.hifi_reads.bc2021.bam	./manifest_9641371_216.csv	0	60.7MiB/s
s3_transfer_9641371_217.log	m84081_231222_141231_s4.hifi_reads.bc2021.bam	./manifest_9641371_217.csv	0	58.2MiB/s
s3_transfer_9641371_218.log	m64136_200530_164818.ccs.bam	./manifest_9641371_218.csv	0	61.2MiB/s
s3_transfer_9641371_219.log	m64136_200602_153012.ccs.bam	./manifest_9641371_219.csv	0	52.1MiB/s
s3_transfer_9641371_21.log	m84081_230624_220437_s4.hifi_reads.bc1016.bam	./manifest_9641371_21.csv	0	47.1MiB/s
s3_transfer_9641371_220.log	m64136_200603_214308.ccs.bam	./manifest_9641371_220.csv	0	54.3MiB/s
s3_transfer_9641371_221.log	m64136_200605_040848.ccs.bam	./manifest_9641371_221.csv	0	81.1MiB/s
s3_transfer_9641371_222.log	m84081_231222_081401_s1.hifi_reads.bc2023.bam	./manifest_9641371_222.csv	0	83.1MiB/s
s3_transfer_9641371_223.log	m84081_231222_101332_s2.hifi_reads.bc2023.bam	./manifest_9641371_223.csv	0	82.1MiB/s
s3_transfer_9641371_224.log	m84081_231222_121301_s3.hifi_reads.bc2023.bam	./manifest_9641371_224.csv	0	51.1MiB/s
s3_transfer_9641371_225.log	m84081_231222_141231_s4.hifi_reads.bc2023.bam	./manifest_9641371_225.csv	0	80.2MiB/s
s3_transfer_9641371_226.log	m64136_200618_202033.ccs.bam	./manifest_9641371_226.csv	0	47.6MiB/s
s3_transfer_9641371_227.log	m64136_200620_173618.ccs.bam	./manifest_9641371_227.csv	0	83.9MiB/s
s3_transfer_9641371_228.log	m64136_200621_234916.ccs.bam	./manifest_9641371_228.csv	0	60.9MiB/s
s3_transfer_9641371_229.log	m64136_200623_061529.ccs.bam	./manifest_9641371_229.csv	0	45.6MiB/s
s3_transfer_9641371_22.log	m64136_220617_195203-bc1010.5mc.hifi_reads.bam	./manifest_9641371_22.csv	0	83.7MiB/s
s3_transfer_9641371_230.log	m84046_230707_195504_s2.hifi_reads.bc2067.bam	./manifest_9641371_230.csv	0	69.9MiB/s
s3_transfer_9641371_231.log	m84046_230707_202610_s3.hifi_reads.bc2067.bam	./manifest_9641371_231.csv	0	63.4MiB/s
s3_transfer_9641371_232.log	m54329U_200215_021808.ccs.bam	./manifest_9641371_232.csv	0	60.0MiB/s
s3_transfer_9641371_233.log	m54329U_200313_161638.ccs.bam	./manifest_9641371_233.csv	0	84.0MiB/s
s3_transfer_9641371_234.log	m64076_200211_192227.ccs.bam	./manifest_9641371_234.csv	0	91.4MiB/s
s3_transfer_9641371_235.log	m54329U_200315_215927.ccs.bam	./manifest_9641371_235.csv	0	82.6MiB/s
s3_transfer_9641371_236.log	m54329U_200317_041347.ccs.bam	./manifest_9641371_236.csv	0	42.0MiB/s
s3_transfer_9641371_237.log	m54329U_200320_213710.ccs.bam	./manifest_9641371_237.csv	0	83.9MiB/s
s3_transfer_9641371_238.log	m54329U_220903_190900-bc2055.5mc.hifi_reads.bam	./manifest_9641371_238.csv	0	81.6MiB/s
s3_transfer_9641371_239.log	m54329U_220905_144015-bc2055.5mc.hifi_reads.bam	./manifest_9641371_239.csv	0	89.6MiB/s
s3_transfer_9641371_23.log	m64136_220619_164654-bc1010.5mc.hifi_reads.bam	./manifest_9641371_23.csv	0	53.5MiB/s
s3_transfer_9641371_240.log	m54329U_220907_100858-bc2055.5mc.hifi_reads.bam	./manifest_9641371_240.csv	0	89.6MiB/s
s3_transfer_9641371_241.log	m64457e_220902_165459-bc2055.5mc.hifi_reads.bam	./manifest_9641371_241.csv	0	74.6MiB/s
s3_transfer_9641371_242.log	m64457e_220904_135104-bc2055.5mc.hifi_reads.bam	./manifest_9641371_242.csv	0	86.0MiB/s
s3_transfer_9641371_243.log	m64457e_220906_104717-bc2055.5mc.hifi_reads.bam	./manifest_9641371_243.csv	0	72.3MiB/s
s3_transfer_9641371_244.log	m84046_230623_210640_s1.hifi_reads.bc2055.bam	./manifest_9641371_244.csv	0	82.6MiB/s
s3_transfer_9641371_245.log	m84046_230712_231732_s2.hifi_reads.default.bam	./manifest_9641371_245.csv	0	80.1MiB/s
s3_transfer_9641371_246.log	m84046_230707_192442_s1.hifi_reads.default.bam	./manifest_9641371_246.csv	0	82.6MiB/s
s3_transfer_9641371_247.log	m84046_230718_230843_s2.hifi_reads.default.bam	./manifest_9641371_247.csv	0	62.7MiB/s
s3_transfer_9641371_248.log	m84046_230701_003325_s1.hifi_reads.default.bam	./manifest_9641371_248.csv	0	53.6MiB/s
s3_transfer_9641371_249.log	m54329U_210716_214728.hifi_reads.bam	./manifest_9641371_249.csv	0	83.8MiB/s
s3_transfer_9641371_24.log	m64136_220621_134558-bc1010.5mc.hifi_reads.bam	./manifest_9641371_24.csv	0	43.6MiB/s
s3_transfer_9641371_250.log	m54329U_210718_084331.hifi_reads.bam	./manifest_9641371_250.csv	0	68.9MiB/s
s3_transfer_9641371_251.log	m54329U_210713_205453.hifi_reads.bam	./manifest_9641371_251.csv	0	74.1MiB/s
s3_transfer_9641371_252.log	m84081_231027_195514_s2.hifi_reads.default.bam	./manifest_9641371_252.csv	0	84.9MiB/s
s3_transfer_9641371_253.log	m84081_231027_202621_s3.hifi_reads.default.bam	./manifest_9641371_253.csv	0	81.8MiB/s
s3_transfer_9641371_254.log	m84081_231029_020543_s2.hifi_reads.default.bam	./manifest_9641371_254.csv	0	73.7MiB/s
s3_transfer_9641371_255.log	m84081_231029_023649_s3.hifi_reads.default.bam	./manifest_9641371_255.csv	0	74.4MiB/s
s3_transfer_9641371_256.log	m64043_210506_183430.hifi_reads.bam	./manifest_9641371_256.csv	0	60.8MiB/s
