entity:qc_result_sample_id	cram	freemix	mean_coverage	median_absolute_deviation	median_insert_size	pct_10x	pct_20x	pct_30x	pct_chimeras	percent_duplication	q20_bases	qc_result_sample	qc_status	read1_pf_mismatch_rate	read2_pf_mismatch_rate
HG00343	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00343/analysis/HG00343.final.cram	2.18e-08	32.732415	70	440	0.992562	0.970852	0.663571	0.005644	0.076874	105681000000.0	HG00343	PASS	0.003742	0.004642
HG00344	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00344/analysis/HG00344.final.cram	2.4299999999999998e-05	35.114799	68	432	0.993835	0.980485	0.7729659999999999	0.006152	0.072551	113243000000.0	HG00344	PASS	0.0038770000000000002	0.00424
HG00345	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00345/analysis/HG00345.final.cram	1.1100000000000002e-08	33.799545	66	427	0.9934040000000001	0.975672	0.7178869999999999	0.007169	0.08223899999999999	108373000000.0	HG00345	PASS	0.0045060000000000005	0.004888
HG00346	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00346/analysis/HG00346.final.cram	1.6100000000000002e-05	31.829990999999996	66	416	0.992118	0.9650110000000001	0.614035	0.006605	0.061149	101120000000.0	HG00346	PASS	0.004928	0.004788000000000001
HG00349	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00349/analysis/HG00349.final.cram	5.19e-06	35.978543	69	440	0.993175	0.981718	0.809207	0.006078	0.10325999999999999	119866000000.0	HG00349	PASS	0.004301	0.004918
HG00350	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00350/analysis/HG00350.final.cram	3.17e-06	47.190376	67	432	0.9944219999999999	0.9897799999999999	0.9747549999999999	0.005831	0.094349	155355000000.0	HG00350	PASS	0.004101	0.006029
HG00351	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00351/analysis/HG00351.final.cram	4.02e-05	30.417632	68	432	0.9918319999999999	0.953119	0.525042	0.006836	0.089739	98281915101.0	HG00351	PASS	0.003647	0.005867
HG00353	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00353/analysis/HG00353.final.cram	3.35e-08	32.335219	65	420	0.993024	0.968736	0.641742	0.006006	0.100755	107782000000.0	HG00353	PASS	0.0036609999999999998	0.004458
HG00355	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00355/analysis/HG00355.final.cram	3.54e-06	47.135690999999994	66	424	0.993877	0.989332	0.9747959999999999	0.005939	0.093261	156669000000.0	HG00355	PASS	0.003467	0.005712
HG00356	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00356/analysis/HG00356.final.cram	3.5100000000000005e-09	33.613149	69	433	0.992725	0.9757399999999999	0.712287	0.0067269999999999995	0.081819	109723000000.0	HG00356	PASS	0.003882	0.005018
HG00357	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00357/analysis/HG00357.final.cram	1.62e-06	33.399419	64	418	0.992187	0.972951	0.6941579999999999	0.006263	0.10952200000000001	112279000000.0	HG00357	PASS	0.003706	0.004346
HG00358	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00358/analysis/HG00358.final.cram	1.04e-08	36.024719	69	432	0.99311	0.9813649999999999	0.813459	0.00658	0.092526	117403000000.0	HG00358	PASS	0.004034	0.005275
HG00360	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00360/analysis/HG00360.final.cram	1.1899999999999999e-08	33.165964	71	446	0.992192	0.973046	0.689875	0.006253	0.07435499999999999	105149000000.0	HG00360	PASS	0.003925	0.004595
HG00361	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00361/analysis/HG00361.final.cram	3.6e-06	32.580023	65	423	0.991901	0.969565	0.658387	0.0062	0.10599000000000001	107660000000.0	HG00361	PASS	0.0037409999999999995	0.004555
HG00362	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00362/analysis/HG00362.final.cram	1.28e-05	34.324325	68	434	0.993049	0.978182	0.742966	0.006106	0.089383	112653000000.0	HG00362	PASS	0.003658	0.004209
HG00364	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00364/analysis/HG00364.final.cram	7.93e-06	33.200557	68	435	0.992732	0.9730540000000001	0.6864560000000001	0.005984000000000001	0.07762999999999999	107471000000.0	HG00364	PASS	0.003821	0.0052899999999999996
HG00365	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00365/analysis/HG00365.final.cram	5.54e-06	33.483228999999994	70	440	0.9926209999999999	0.9747309999999999	0.708228	0.006299	0.082631	109058000000.0	HG00365	PASS	0.003657	0.004496
HG00366	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00366/analysis/HG00366.final.cram	4.11e-05	29.944352000000002	67	428	0.9911	0.948061	0.492975	0.008057	0.071251	95249318038.0	HG00366	PASS	0.004146	0.00504
HG00367	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00367/analysis/HG00367.final.cram	3.11e-08	33.010933	67	431	0.992524	0.971194	0.6805260000000001	0.005608	0.058824	103209000000.0	HG00367	PASS	0.005522	0.006033
HG00368	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00368/analysis/HG00368.final.cram	1.46e-08	33.506344	67	430	0.9922290000000001	0.9735590000000001	0.708009	0.005686999999999999	0.063473	105780000000.0	HG00368	PASS	0.00561	0.00554
HG00369	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00369/analysis/HG00369.final.cram	3.17e-09	46.872865999999995	68	434	0.9948530000000001	0.990025	0.9739059999999999	0.007662	0.08312699999999999	150725000000.0	HG00369	PASS	0.0040219999999999995	0.004829
HG00371	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00371/analysis/HG00371.final.cram	1.1599999999999999e-07	36.412008	69	439	0.993099	0.9820770000000001	0.824308	0.007107	0.10598099999999999	120173000000.0	HG00371	PASS	0.003836	0.004963
HG00372	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00372/analysis/HG00372.final.cram	5.11e-06	32.259834999999995	66	419	0.9923270000000001	0.9678629999999999	0.635443	0.006418999999999999	0.107878	106829000000.0	HG00372	PASS	0.003814	0.004422
HG00373	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00373/analysis/HG00373.final.cram	7.29e-08	32.119428000000006	64	419	0.992346	0.966875	0.628189	0.00572	0.104875	107452000000.0	HG00373	PASS	0.0036439999999999997	0.004279
HG00375	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00375/analysis/HG00375.final.cram	1.33e-08	36.338121	67	428	0.993326	0.9825799999999999	0.8223450000000001	0.007520000000000001	0.086852	116683000000.0	HG00375	PASS	0.0048270000000000006	0.007028
HG00376	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00376/analysis/HG00376.final.cram	3.74e-06	34.375326	68	432	0.992785	0.977601	0.74579	0.005606	0.074271	110404000000.0	HG00376	PASS	0.003739	0.00442
HG00378	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00378/analysis/HG00378.final.cram	4.38e-08	34.879084999999996	64	417	0.992708	0.978714	0.767155	0.006005	0.066095	111333000000.0	HG00378	PASS	0.005072999999999999	0.005024
HG00379	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00379/analysis/HG00379.final.cram	1.88e-05	34.782714	67	430	0.992698	0.979074	0.763606	0.00639	0.10267899999999999	116231000000.0	HG00379	PASS	0.0035299999999999997	0.0056240000000000005
HG00380	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00380/analysis/HG00380.final.cram	7.91e-09	34.59028	68	431	0.9929549999999999	0.977884	0.7506970000000001	0.006266	0.085724	112818000000.0	HG00380	PASS	0.0037119999999999996	0.0044469999999999996
HG00381	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00381/analysis/HG00381.final.cram	2.64e-09	34.435006	69	436	0.99306	0.977625	0.742636	0.005362	0.074056	111038000000.0	HG00381	PASS	0.0036829999999999996	0.004327
HG00382	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00382/analysis/HG00382.final.cram	1.89e-06	32.591444	66	420	0.9926299999999999	0.970391	0.654564	0.006313	0.077251	103895000000.0	HG00382	PASS	0.0038880000000000004	0.004388
HG00383	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00383/analysis/HG00383.final.cram	1.28e-05	33.983484999999995	66	419	0.992715	0.976174	0.7227279999999999	0.0064340000000000005	0.093221	112396000000.0	HG00383	PASS	0.003793	0.004584
HG00384	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00384/analysis/HG00384.final.cram	0.00295822	33.808714	67	431	0.9932489999999999	0.9758450000000001	0.716644	0.006601	0.087522	110457000000.0	HG00384	PASS	0.003886	0.004328
HG00403	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00403/analysis/HG00403.final.cram	4.689999999999999e-09	32.159566	68	431	0.992815	0.9678379999999999	0.623562	0.007705	0.11030799999999999	106818000000.0	HG00403	PASS	0.004096	0.004314
HG00404	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00404/analysis/HG00404.final.cram	1.22e-08	30.681234999999997	68	430	0.992483	0.95585	0.535081	0.0065060000000000005	0.091863	101121000000.0	HG00404	PASS	0.0034920000000000003	0.005547
HG00405	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00405/analysis/HG00405.final.cram	5.58e-06	32.921155999999996	71	447	0.9922489999999999	0.971678	0.669501	0.006490999999999999	0.085227	107350000000.0	HG00405	PASS	0.003503	0.004836
HG00406	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00406/analysis/HG00406.final.cram	5.8799999999999995e-09	33.536328000000005	70	446	0.992884	0.975203	0.708329	0.006263	0.07734400000000001	106899000000.0	HG00406	PASS	0.004064	0.004661
HG00407	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00407/analysis/HG00407.final.cram	1.3800000000000002e-05	35.269667	69	435	0.9931450000000001	0.9797549999999999	0.779127	0.006037	0.096157	116865000000.0	HG00407	PASS	0.0034100000000000003	0.005743
HG00408	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00408/analysis/HG00408.final.cram	2.94e-08	33.712053000000004	69	443	0.9928950000000001	0.9753709999999999	0.711229	0.0061990000000000005	0.09269	111518000000.0	HG00408	PASS	0.003616	0.003942
HG00409	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00409/analysis/HG00409.final.cram	1.75e-05	30.200218	67	430	0.991625	0.950258	0.511707	0.006118	0.06690499999999999	94446725536.0	HG00409	PASS	0.004365	0.005007999999999999
HG00410	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00410/analysis/HG00410.final.cram	1.92e-08	34.263996	68	435	0.992692	0.9770540000000001	0.738324	0.006411	0.068362	109647000000.0	HG00410	PASS	0.003904	0.004543999999999999
HG00418	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00418/analysis/HG00418.final.cram	4.3700000000000004e-09	35.349675	68	434	0.992959	0.9772209999999999	0.762313	0.005452	0.072035	111610000000.0	HG00418	PASS	0.004093	0.00589
HG00419	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00419/analysis/HG00419.final.cram	1.56e-08	33.498463	68	435	0.992707	0.9748190000000001	0.700037	0.0073019999999999995	0.09526799999999999	111129000000.0	HG00419	PASS	0.003629	0.004806
HG00420	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00420/analysis/HG00420.final.cram	7.0400000000000005e-09	33.527885	69	441	0.9926280000000001	0.9746040000000001	0.701029	0.0072120000000000005	0.088657	108102000000.0	HG00420	PASS	0.0035590000000000005	0.004312
HG00421	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00421/analysis/HG00421.final.cram	1.58e-06	35.196857	67	426	0.9932340000000001	0.979376	0.772315	0.007812	0.08605499999999999	113483000000.0	HG00421	PASS	0.004131	0.004673
HG00422	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00422/analysis/HG00422.final.cram	3.5e-09	35.751765	68	433	0.992734	0.979718	0.800615	0.006640000000000001	0.070369	114394000000.0	HG00422	PASS	0.004566	0.005357
HG00423	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00423/analysis/HG00423.final.cram	3.21e-08	33.611065999999994	70	445	0.992769	0.9747170000000001	0.7053699999999999	0.007712999999999999	0.096028	111255000000.0	HG00423	PASS	0.003543	0.004397
HG00427	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00427/analysis/HG00427.final.cram	9.68e-09	36.404044	69	445	0.9930610000000001	0.981834	0.820095	0.006887000000000001	0.077115	115878000000.0	HG00427	PASS	0.004194	0.006013
HG00428	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00428/analysis/HG00428.final.cram	4.6799999999999996e-09	32.628487	66	432	0.992166	0.9673120000000001	0.6537890000000001	0.006678	0.082249	105293000000.0	HG00428	PASS	0.004236	0.006825
HG00429	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00429/analysis/HG00429.final.cram	2.8899999999999997e-09	34.131299	70	444	0.992606	0.977065	0.734291	0.0062439999999999996	0.096677	111060000000.0	HG00429	PASS	0.0035789999999999997	0.004340999999999999
HG00436	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00436/analysis/HG00436.final.cram	3.9e-05	31.293772999999998	64	413	0.992359	0.962399	0.576142	0.007921	0.080489	101039000000.0	HG00436	PASS	0.003896	0.004262
HG00437	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00437/analysis/HG00437.final.cram	5.390000000000001e-09	32.291913	67	427	0.9920100000000001	0.967634	0.636817	0.005788000000000001	0.105698	107650000000.0	HG00437	PASS	0.003617	0.004778
HG00438	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00438/analysis/HG00438.final.cram	4.46e-09	33.531259999999996	71	448	0.992606	0.9741049999999999	0.701653	0.007034	0.093061	110363000000.0	HG00438	PASS	0.003488	0.004247
HG00442	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00442/analysis/HG00442.final.cram	3.2799999999999994e-09	35.229869	68	431	0.992498	0.979558	0.7820020000000001	0.006148	0.078672	111940000000.0	HG00442	PASS	0.0036810000000000002	0.004152
HG00443	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00443/analysis/HG00443.final.cram	2.37e-05	35.866246000000004	65	423	0.992964	0.981525	0.805562	0.006869	0.098161	119324000000.0	HG00443	PASS	0.0034170000000000003	0.005696
HG00444	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00444/analysis/HG00444.final.cram	1.3699999999999998e-05	33.870209	69	440	0.992548	0.976282	0.723941	0.006352	0.093641	110003000000.0	HG00444	PASS	0.003462	0.00415
HG00445	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00445/analysis/HG00445.final.cram	1.4400000000000001e-05	37.764202000000004	69	441	0.993031	0.982988	0.8601190000000001	0.006551	0.074964	119942000000.0	HG00445	PASS	0.0044009999999999995	0.005072
HG00446	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00446/analysis/HG00446.final.cram	2.2400000000000002e-08	33.965497	69	440	0.992554	0.9757979999999999	0.7249939999999999	0.0058920000000000005	0.08604099999999999	110388000000.0	HG00446	PASS	0.003675	0.0043289999999999995
HG00447	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00447/analysis/HG00447.final.cram	3.11e-05	33.324603	70	448	0.9921639999999999	0.9718100000000001	0.6863859999999999	0.007072	0.090668	109269000000.0	HG00447	PASS	0.003401	0.0043170000000000005
HG00448	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00448/analysis/HG00448.final.cram	1.22e-05	36.661521	68	434	0.9931260000000001	0.9823350000000001	0.8365370000000001	0.006099	0.077326	116311000000.0	HG00448	PASS	0.005045	0.006758
HG00449	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00449/analysis/HG00449.final.cram	6.75e-06	32.409858	71	447	0.9923120000000001	0.9675860000000001	0.6436609999999999	0.005619	0.07722799999999999	104734000000.0	HG00449	PASS	0.00373	0.004407
HG00450	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00450/analysis/HG00450.final.cram	1.13e-05	35.646522999999995	69	448	0.992934	0.979814	0.794683	0.004929	0.070121	114536000000.0	HG00450	PASS	0.003961	0.005765
HG00451	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00451/analysis/HG00451.final.cram	3.01e-06	34.728079	67	435	0.992562	0.9772040000000001	0.760731	0.007077	0.089537	111262000000.0	HG00451	PASS	0.004192	0.00509
HG00452	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00452/analysis/HG00452.final.cram	1.05e-08	32.067367	67	430	0.9920469999999999	0.965615	0.625483	0.005866	0.088745	105180000000.0	HG00452	PASS	0.003614	0.004442
HG00453	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00453/analysis/HG00453.final.cram	3.35e-08	36.004053000000006	71	451	0.9926360000000001	0.981051	0.81111	0.005828	0.090054	117931000000.0	HG00453	PASS	0.0034460000000000003	0.004254
HG00457	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00457/analysis/HG00457.final.cram	5.6000000000000005e-09	34.182246	70	441	0.993035	0.976982	0.736725	0.006528	0.073539	108343000000.0	HG00457	PASS	0.004061	0.0049759999999999995
HG00458	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00458/analysis/HG00458.final.cram	3.8e-09	34.735079999999996	69	438	0.992927	0.9775969999999999	0.755247	0.006137	0.076225	112129000000.0	HG00458	PASS	0.003796	0.004479
HG00459	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00459/analysis/HG00459.final.cram	5.3e-09	33.347448	69	439	0.99229	0.9726229999999999	0.691395	0.0075840000000000005	0.090045	108321000000.0	HG00459	PASS	0.0036829999999999996	0.004405
HG00463	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00463/analysis/HG00463.final.cram	1.11e-05	34.192178000000006	67	436	0.9925360000000001	0.975922	0.730991	0.0072109999999999995	0.085586	109463000000.0	HG00463	PASS	0.003906	0.004335
HG00464	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00464/analysis/HG00464.final.cram	1.8e-08	34.477771999999995	67	434	0.9931989999999999	0.9764790000000001	0.737801	0.006490999999999999	0.086677	112135000000.0	HG00464	PASS	0.003822	0.00469
HG00465	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00465/analysis/HG00465.final.cram	3.94e-08	33.712578	69	443	0.992761	0.9742139999999999	0.705821	0.006793	0.090064	108851000000.0	HG00465	PASS	0.003595	0.0044399999999999995
HG00472	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00472/analysis/HG00472.final.cram	9.87e-09	30.469255	69	437	0.9921200000000001	0.9548540000000001	0.527831	0.006924	0.096846	99401434892.0	HG00472	PASS	0.003653	0.005934
HG00473	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00473/analysis/HG00473.final.cram	1.99e-08	37.177113	68	433	0.993392	0.9827879999999999	0.846498	0.006483	0.08824	121811000000.0	HG00473	PASS	0.004099	0.004425
HG00474	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG00474/analysis/HG00474.final.cram	1.89e-09	35.541353	69	448	0.9928600000000001	0.9797379999999999	0.790903	0.006034	0.079071	113439000000.0	HG00474	PASS	0.00426	0.0065450000000000005
HG00475	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00475/analysis/HG00475.final.cram	1.22e-08	33.609911	64	419	0.9920620000000001	0.9727629999999999	0.703727	0.007004000000000001	0.099882	110312000000.0	HG00475	PASS	0.003815	0.004638000000000001
HG00476	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG00476/analysis/HG00476.final.cram	9.179999999999998e-09	30.891370000000002	66	419	0.99197	0.955139	0.545927	0.005807	0.102421	102784000000.0	HG00476	PASS	0.004028	0.004335
